LOAN_ID,snapshot_date,nps_score,nps_category,BALANCE,TOTAL_PAID,ARREARS,DAYS_PAST_DUE,BALANCE_DUE_STATUS,ACCOUNT_STATUS_L2,happy_with_device_quality,happy_with_service,experienced_payment_delay,difficulty_getting_support,phone_locked_despite_payment,PRODUCT_NAME,LOAN_TERM,dpd_bucket,payment_performance
rec9lrZZRT4xId51s,2025-12-30,4.0,Detractor,0.0,64629,22350.0,0,Arrears,Paid Off,Yes,Yes,No,Yes,,Samsung-Note-10-Plus-256GB,12M,Current,Fair
rec9mS4Rdo10xj5QA,2025-12-30,3.0,Detractor,24130.0,44449,0.0,0,advance,Active,No,No,Yes,Yes,Yes,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Unknown
rec9mow0uePOn0WI6,2025-12-30,9.0,Promoter,0.0,45459,100.0,0,Arrears,Paid Off,,,,,,Samsung-Galaxy-S9-64GB,12M,Current,Fair
rec9n3AOxUUFh9c3G,2025-12-30,3.0,Detractor,11080.0,27179,0.0,0,advance,Active,,,,,,Samsung-Galaxy-A16-128GB,12M,Current,Unknown
rec9pMsXGt8sRWm8h,2025-12-30,4.0,Detractor,63020.0,18049,1370.0,3,Arrears,Inactive,,,,,,Samsung-Galaxy-S21-Ultra-128GB,12M,1-30 DPD,Fair
rec9rUqQ35kE8pkUR,2025-12-30,5.0,Detractor,26880.0,14259,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-A42-5G-128GB,STDHIGH,Current,Good
rec9tMBDrNHWByRGl,2025-12-30,9.0,Promoter,5250.0,52299,0.0,0,advance,Active,,,,,,Apple-iPhone-XR-64GB,12M,Current,Unknown
rec9tTCAupZdWPg8B,2025-12-30,7.0,Passive,32640.0,31979,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S20-Ultra-128GB,STDHIGH,Current,Good
rec9uezPOYeTYk2pA,2025-12-30,8.0,Passive,38760.0,19459,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S21-Plus-5G-128GB,12M,Current,Good
rec9vf9eg9HaABaUv,2025-12-30,10.0,Promoter,12780.0,25479,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Galaxy-A16-128GB,12M,Current,Unknown
rec9vx5PnBUGs8Aef,2025-12-30,10.0,Promoter,40400.0,31639,14360.0,80,Arrears,PAR 30,Yes,Yes,No,No,No,Samsung-Galaxy-S21-Plus-5G-128GB,12M,61-90 DPD,Poor
rec9w1qcJMMCWduD9,2025-12-30,1.0,Detractor,28520.0,43519,0.0,0,up to date,Active,No,No,No,No,No,Samsung-Galaxy-S21-Plus-5G-128GB,12M,Current,Good
rec9xhHoNXXxZVhm1,2025-12-30,6.0,Detractor,0.0,66679,100.0,0,Arrears,Paid Off,Yes,Yes,No,No,No,Samsung-Galaxy-S20-5G-128GB,12M,Current,Fair
rec9xwQyEdSkD5aWu,2025-12-30,8.0,Passive,48050.0,41999,1550.0,0,Arrears,Active,No,Yes,No,No,No,Samsung-Note-20-Ultra-128GB,12M,Current,Fair
rec9yaWlEBpKDby0F,2025-12-30,10.0,Promoter,19950.0,35399,2850.0,14,Arrears,PAR 7,Yes,Yes,No,No,No,Samsung-Note-20-128GB,12M,1-30 DPD,Fair
recA12NngLOh9vu3T,2025-12-30,9.0,Promoter,0.0,24499,0.0,0,up to date,Paid Off,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Galaxy-A42-5G-128GB,12M,Current,Good
recA2rQH2AIZl8pMU,2025-12-30,0.0,Detractor,2940.0,82929,2940.0,8,Arrears,PAR 7,No,Yes,,,,Samsung-Note-10-Plus-256GB,12M,1-30 DPD,Fair
recA3QfR2qmBfPsWw,2025-12-30,1.0,Detractor,14630.0,30239,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-A16-128GB,12M,Current,Good
recA833vaNpjDLDg5,2025-12-30,10.0,Promoter,38760.0,19459,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S21-Plus-5G-128GB,12M,Current,Good
recA8DuV3yLD4bP7m,2025-12-30,7.0,Passive,0.0,31439,0.0,0,advance,Paid Off,,,,,,Samsung-Galaxy-A06-64GB,12M,Current,Unknown
recA8PtU7wyf4Jk2f,2025-12-30,9.0,Promoter,39550.0,26079,0.0,0,up to date,Active,Yes,Yes,Yes,No,No,Apple-iPhone-11-128GB,12M,Current,Good
recA8WDbeCit1OVC6,2025-12-30,8.0,Passive,0.0,43479,0.0,0,up to date,Paid Off,,,,,,Samsung-Galaxy-S9-64GB,12M,Current,Good
recA8e3Kg2MZimICr,2025-12-30,10.0,Promoter,54570.0,7999,52939.0,296,Arrears,Return,,,,,,Samsung-Note-20-128GB,12M,90+ DPD,Poor
recA8kRsEXq8ftrqX,2025-12-30,7.0,Passive,7280.0,45729,0.0,0,up to date,Active,Yes,No,No,No,No,Samsung-Galaxy-A16-128GB,12M,Current,Good
recAA781QW7bMZrhG,2025-12-30,10.0,Promoter,14850.0,11399,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Galaxy-A06-128GB,12M,Current,Good
recAASzdygMslxkcL,2025-12-30,9.0,Promoter,0.0,68959,0.0,0,up to date,Paid Off,Yes,Yes,Yes,No,,Samsung-Note-20-128GB,12M,Current,Good
recAB9DbmJARAv3GQ,2025-12-30,8.0,Passive,35340.0,22889,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S21-Plus-5G-128GB,STDHIGH,Current,Good
recAC1HbGdBGTE7Xs,2025-12-30,10.0,Promoter,34100.0,51399,0.0,0,up to date,Active,Yes,Yes,No,No,Yes,Samsung-Note-20-Ultra-256GB,12M,Current,Good
recACBqHCP6NX2YqK,2025-12-30,10.0,Promoter,17850.0,31499,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S10-128GB,12M,Current,Good
recACWnGWaEcuAx35,2025-12-30,10.0,Promoter,0.0,66159,100.0,0,Arrears,Paid Off,Yes,Yes,No,No,Yes,Samsung-Galaxy-S10-128GB,12M,Current,Fair
recACZXbkqh68lAhg,2025-12-30,10.0,Promoter,0.0,46079,0.0,0,up to date,Paid Off,,,,,,Samsung-Galaxy-S10-128GB,12M,Current,Good
recAEPldAxJJafGOR,2025-12-30,10.0,Promoter,5850.0,80019,0.0,0,advance,Active,Yes,Yes,Yes,No,No,Samsung-Note-10-Plus-256GB,12M,Current,Unknown
recAGhXAJyxMM8dmY,2025-12-30,2.0,Detractor,0.0,61559,6320.0,0,Arrears,Paid Off,No,No,Yes,Yes,Yes,Samsung-Galaxy-S21-Plus-5G-128GB,12M,Current,Fair
recAH5Ag1dhSdncBc,2025-12-30,6.0,Detractor,3170.0,91819,0.0,0,advance,Active,,,,,,Samsung-Note-20-Ultra-128GB,12M,Current,Unknown
recAHPocrT5YrCPOC,2025-12-30,8.0,Passive,42300.0,38424,0.0,0,advance,Active,Yes,Yes,Yes,No,No,Samsung-Note-10-Plus-256GB,12M,Current,Unknown
recALTQm8aMDSnaaa,2025-12-30,4.0,Detractor,29290.0,42419,0.0,0,up to date,Active,No,Yes,No,No,No,Samsung-Galaxy-S21-Ultra-128GB,3M,Current,Good
recALZtBFJjepGZmQ,2025-12-30,0.0,Detractor,0.0,45999,0.0,0,up to date,Paid Off,,,,,,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Good
recAMMuNF1CAabwRC,2025-12-30,3.0,Detractor,11550.0,33319,0.0,0,up to date,Active,No,No,No,Yes,No,Samsung-Galaxy-A16-128GB,12M,Current,Good
recAN7DtUgp4ceyYr,2025-12-30,6.0,Detractor,27250.0,36439,11990.0,75,Arrears,PAR 30,Yes,Yes,No,No,Yes,Samsung-Note-20-128GB,12M,61-90 DPD,Poor
recAONDYUz1lB12Dj,2025-12-30,9.0,Promoter,33600.0,31419,10080.0,58,Arrears,PAR 30,,,,,,Samsung-Note-20-128GB,12M,31-60 DPD,Poor
recAPLhP2Oqk7UwEc,2025-12-30,2.0,Detractor,15530.0,43199,0.0,0,advance,Active,,,,,,Samsung-Note-20-128GB,12M,Current,Unknown
recAPYRMe8j7JPBE4,2025-12-30,10.0,Promoter,20250.0,5999,2700.0,38,Arrears,PAR 30,,,,,,Samsung-Galaxy-A06-128GB,12M,31-60 DPD,Poor
recAPihwo1WUIhtJL,2025-12-30,6.0,Detractor,44700.0,23879,0.0,0,advance,Active,,,,,,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Unknown
recAQXHE5P9XNQJuw,2025-12-30,3.0,Detractor,33660.0,30959,1020.0,3,Arrears,Inactive,No,No,Yes,No,No,Samsung-Galaxy-S20-Ultra-128GB,STDHIGH,1-30 DPD,Fair
recATK7EV1RETSVK1,2025-12-30,10.0,Promoter,0.0,148659,0.0,0,up to date,Paid Off,,,,,,Samsung-Galaxy-S22-Ultra-256GB,12M,Current,Good
recATjp5X1m58BTPc,2025-12-30,8.0,Passive,60128.0,66021,0.0,0,advance,Active,Yes,Yes,Yes,Yes,Yes,Samsung-Galaxy-S22-Ultra-256GB,12M,Current,Unknown
recAVdb7XLq4bi5KC,2025-12-30,6.0,Detractor,22400.0,41599,0.0,0,advance,Active,,,,,,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Unknown
recAWUoDILoofKTzL,2025-12-30,10.0,Promoter,0.0,45559,0.0,0,up to date,Paid Off,,,,,,Samsung-Galaxy-S9-64GB,12M,Current,Good
recAYgkJQtKZusb26,2025-12-30,8.0,Passive,163000.0,29059,3260.0,0,Arrears,Active,,,,,,Apple-iPhone-15-Pro-Max-256GB,12M,Current,Fair
recAZrIGiqbOQYlvq,2025-12-30,9.0,Promoter,30600.0,34019,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Ultra-128GB,STDHIGH,Current,Unknown
recAaCWil4QaP0ktO,2025-12-30,10.0,Promoter,64600.0,63199,0.0,0,advance,Active,,,,,,Samsung-Galaxy-S23-Ultra-256GB,3M,Current,Unknown
recAgBG0Vqvck7R33,2025-12-30,6.0,Detractor,55000.0,30369,27070.0,131,Arrears,PAR 30,Yes,Yes,Yes,No,No,Samsung-Note-20-Ultra-128GB,12M,90+ DPD,Poor
recAhcmuyUWpMklrO,2025-12-30,10.0,Promoter,11820.0,113349,0.0,0,up to date,Active,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Galaxy-S22-Ultra-128GB,12M,Current,Good
recAhnpXW23U5SNx1,2025-12-30,10.0,Promoter,66649.0,14800,23249.0,103,Arrears,PAR 30,Yes,No,No,Yes,No,Samsung-Galaxy-S23-128GB,12M,90+ DPD,Poor
recAipXd48m5bBSof,2025-12-30,10.0,Promoter,0.0,100339,100.0,0,Arrears,Paid Off,Yes,Yes,No,No,Yes,Samsung-Note-20-Ultra-256GB,12M,Current,Fair
recAj6OS6hVrBL15A,2025-12-30,10.0,Promoter,22475.0,13644,16275.0,185,Arrears,PAR 30,Yes,Yes,No,No,No,Samsung-Galaxy-A06-128GB,12M,90+ DPD,Poor
recAlNpvNmbBVm3MX,2025-12-30,8.0,Passive,36300.0,34009,7260.0,40,Arrears,PAR 30,,,,,,Samsung-Galaxy-S21-Plus-5G-128GB,12M,31-60 DPD,Poor
recAm7FJEUGRHJU9i,2025-12-30,10.0,Promoter,21280.0,56449,0.0,0,up to date,Active,Yes,Yes,No,No,Yes,Samsung-Galaxy-S21-Ultra-128GB,12M,Current,Good
recAo04cPCh7dYBcM,2025-12-30,2.0,Detractor,136710.0,39879,50220.0,123,Arrears,Return,No,No,No,Yes,No,Apple-iPhone-14-Pro-Max-256GB,12M,90+ DPD,Poor
recAopW7aUhvEHhwz,2025-12-30,3.0,Detractor,0.0,102999,19040.0,0,Arrears,Paid Off,Yes,Yes,,,,Samsung-Galaxy-S22-Ultra-256GB,12M,Current,Fair
recApzKmt31yPXXTW,2025-12-30,3.0,Detractor,0.0,198529,0.0,0,advance,Paid Off,,,,,,Samsung-Galaxy-S24-Ultra-256GB,12M,Current,Unknown
recAr1uvRx9UrkF7X,2025-12-30,10.0,Promoter,28210.0,24599,0.0,0,up to date,Active,Yes,Yes,Yes,No,Yes,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Good
recAsTo0c4Xk4XCB8,2025-12-30,4.0,Detractor,109650.0,44099,0.0,0,advance,Active,No,No,,,,Samsung-Galaxy-S24-Ultra-256GB,12M,Current,Unknown
recAsrQXSnrg7RaN7,2025-12-30,10.0,Promoter,35280.0,50089,1470.0,1,Arrears,Inactive,No,Yes,No,Yes,No,Samsung-Note-20-Ultra-128GB,12M,1-30 DPD,Fair
recAuyQxcG5uOpsbb,2025-12-30,10.0,Promoter,17100.0,38249,950.0,4,Arrears,Inactive,,,,,,Samsung-Note-20-128GB,12M,1-30 DPD,Fair
recAvFaGWZj5sLAZD,2025-12-30,10.0,Promoter,0.0,29000,0.0,0,advance,Paid Off,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Unknown
recAvwO3c2RyeIchE,2025-12-30,0.0,Detractor,52380.0,11369,43980.0,291,Arrears,Return,,,,,,Samsung-Galaxy-S20-Ultra-128GB,12M,90+ DPD,Poor
recAwKu6vY6DKm1ev,2025-12-30,10.0,Promoter,58900.0,31149,0.0,0,up to date,Active,,,,,,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recAx68tGudE5z4bl,2025-12-30,10.0,Promoter,0.0,80159,100.0,0,Arrears,Paid Off,Yes,Yes,Yes,No,Yes,Samsung-Note-10-Plus-256GB,12M,Current,Fair
recAyJ8v8VJuecwtB,2025-12-30,9.0,Promoter,15230.0,51309,14090.0,88,Arrears,PAR 30,Yes,Yes,No,No,,Samsung-Galaxy-S21-5G-128GB,12M,61-90 DPD,Poor
recB0Q8xhrW1NJDln,2025-12-30,1.0,Detractor,57150.0,17699,0.0,0,advance,Active,,,,,,Samsung-Note-20-Ultra-128GB,12M,Current,Unknown
recB17nele1roS5TJ,2025-12-30,10.0,Promoter,28600.0,47299,7800.0,41,Arrears,PAR 30,,,,,,Samsung-Note-10-Plus-256GB,12M,31-60 DPD,Poor
recB1dzNpdiXqX2Ft,2025-12-30,8.0,Passive,19490.0,18769,350.0,0,Arrears,Active,,Yes,,,,Samsung-Galaxy-A16-128GB,12M,Current,Fair
recB2N3ejw9jeBo4l,2025-12-30,0.0,Detractor,17860.0,21479,17860.0,344,Arrears,PAR 30,No,No,Yes,Yes,Yes,Samsung-Galaxy-S9-64GB,12M,90+ DPD,Poor
recB2R91Lgp7XSwr6,2025-12-30,8.0,Passive,25330.0,12929,2230.0,27,Arrears,PAR 7,Yes,Yes,No,No,Yes,Samsung-Galaxy-A16-128GB,12M,1-30 DPD,Fair
recB2XA12lpMktVRs,2025-12-30,0.0,Detractor,0.0,75499,0.0,0,up to date,Return,,,,,,Samsung-Galaxy-S22-Ultra-256GB,12M,Current,Good
recB2fAxfhiFoKyAq,2025-12-30,10.0,Promoter,38760.0,19459,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S21-Plus-5G-128GB,12M,Current,Good
recB4GhDgrIOAous2,2025-12-30,6.0,Detractor,0.0,37419,0.0,0,advance,Paid Off,No,Yes,No,"No, I have never looked for customer care",No,Samsung-Galaxy-A32-5G-64GB,12M,Current,Unknown
recB6FNhR92Rjx7n4,2025-12-30,9.0,Promoter,42491.0,10358,6601.0,44,Arrears,PAR 30,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Plus-5G-128GB,12M,31-60 DPD,Poor
recB8XPtLLsthQkf2,2025-12-30,4.0,Detractor,21658.0,23211,10878.0,99,Arrears,PAR 30,Yes,Yes,Yes,Yes,No,Samsung-Galaxy-A16-128GB,12M,90+ DPD,Poor
recB9PleUgyuwksIH,2025-12-30,10.0,Promoter,119039.0,27060,0.0,0,advance,Active,Yes,Yes,Yes,No,No,Samsung-Galaxy-S24-Ultra-256GB,12M,Current,Unknown
recBAntJkRj6Audcy,2025-12-30,10.0,Promoter,34380.0,157309,21220.0,46,Arrears,PAR 30,,,,,,Samsung-Galaxy-S24-Ultra-256GB,12M,31-60 DPD,Poor
recBCABHIoxpfL9ED,2025-12-30,8.0,Passive,16150.0,39199,0.0,0,up to date,Active,Yes,Yes,Yes,No,No,Samsung-Note-20-128GB,12M,Current,Good
recBEjJTjc8h4Bh3R,2025-12-30,10.0,Promoter,75020.0,68254,0.0,0,up to date,Active,Yes,Yes,No,No,Yes,Samsung-Galaxy-S23-Ultra-256GB,12M,Current,Good
recBHFBeNtEO2uNyt,2025-12-30,8.0,Passive,0.0,45559,0.0,0,up to date,Paid Off,Yes,Yes,Yes,Yes,Yes,Samsung-Galaxy-A14-128GB,12M,Current,Good
recBHH2wqV0Sf4e31,2025-12-30,10.0,Promoter,0.0,77099,0.0,0,up to date,Paid Off,,,,,,Samsung-Galaxy-S10-Plus-128GB,12M,Current,Good
recBHwnSGNTS34tpS,2025-12-30,9.0,Promoter,35280.0,17659,9240.0,72,Arrears,PAR 30,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Galaxy-S20-Plus-5G-128GB,STDHIGH,61-90 DPD,Poor
recBIFH3kZR3zyzEP,2025-12-30,10.0,Promoter,12960.0,124199,2160.0,1,Arrears,Inactive,Yes,Yes,Yes,No,No,Samsung-Galaxy-S22-Ultra-256GB,12M,1-30 DPD,Fair
recBIMBs5Sq2C8B2z,2025-12-30,10.0,Promoter,55000.0,7699,3300.0,17,Arrears,FMD,,,,,,Samsung-Galaxy-S20-Ultra-128GB,12M,1-30 DPD,Fair
recBJ9UNox6YKp7cq,2025-12-30,0.0,Detractor,31120.0,68319,0.0,0,advance,Active,No,No,Yes,Yes,Yes,Samsung-Note-20-Ultra-256GB,12M,Current,Unknown
recBKavqeYIEYcfYE,2025-12-30,10.0,Promoter,51840.0,12139,7560.0,47,Arrears,FMD,,,,,,Samsung-Galaxy-S20-Ultra-128GB,12M,31-60 DPD,Poor
recBM5TBXjT0qfqsM,2025-12-30,10.0,Promoter,15540.0,27499,0.0,0,up to date,Active,Yes,Yes,No,Yes,No,Samsung-Galaxy-A16-128GB,12M,Current,Good
recBNQkyAlkwiFATZ,2025-12-30,9.0,Promoter,0.0,14999,0.0,0,up to date,Paid Off,Yes,Yes,,,,Samsung-Galaxy-A06-128GB,12M,Current,Good
recBPxZxnA9ZQSAmv,2025-12-30,0.0,Detractor,40100.0,19829,19500.0,131,Arrears,PAR 30,No,,,,,Samsung-Galaxy-S20-Plus-5G-128GB,12M,90+ DPD,Poor
recBQzbKjIRMk6pW8,2025-12-30,8.0,Passive,12350.0,42999,0.0,0,up to date,Active,Yes,Yes,No,No,Yes,Samsung-Galaxy-S10-128GB,12M,Current,Good
recBRBD9X3QJ4KVev,2025-12-30,10.0,Promoter,17850.0,26799,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S10-128GB,12M,Current,Unknown
recBSHzo8FMzaEXta,2025-12-30,8.0,Passive,21600.0,16659,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Galaxy-A16-128GB,12M,Current,Unknown
recBW3WflBlSL7aee,2025-12-30,8.0,Passive,27140.0,41439,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Unknown
recBWSuwvqfUPUo9g,2025-12-30,10.0,Promoter,28210.0,24599,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Good
recBXDX1IXRQYA9ly,2025-12-30,5.0,Detractor,29000.0,33779,0.0,0,advance,Active,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Note-20-128GB,12M,Current,Unknown
recBYStmN3ygGDNfl,2025-12-30,9.0,Promoter,0.0,109199,0.0,0,advance,Paid Off,,,,,,Samsung-Note-20-Ultra-256GB,12M,Current,Unknown
recBZP6lPMrzi393g,2025-12-30,6.0,Detractor,0.0,67719,100.0,0,Arrears,Paid Off,No,Yes,No,No,,Samsung-Note-10-256GB,12M,Current,Fair
recBZjwRrhoGNfKWy,2025-12-30,10.0,Promoter,71300.0,18749,12400.0,49,Arrears,PAR 30,,,,,,Samsung-Note-20-Ultra-128GB,12M,31-60 DPD,Poor
recBd7NAjVdtmYbIW,2025-12-30,10.0,Promoter,93900.0,91474,3130.0,1,Arrears,Inactive,Yes,Yes,No,No,No,Samsung-Galaxy-S24-Ultra-256GB,12M,1-30 DPD,Fair
recBeCnnP39A093Uc,2025-12-30,9.0,Promoter,46450.0,39299,1500.0,0,Arrears,Active,Yes,Yes,No,No,Yes,Samsung-Note-20-Ultra-128GB,12M,Current,Fair
recBf66Yg3vTFONE1,2025-12-30,4.0,Detractor,0.0,64239,0.0,0,advance,Paid Off,No,No,Yes,No,Yes,Samsung-Galaxy-S10-128GB,12M,Current,Unknown
recBfZSbBxyxDYYab,2025-12-30,9.0,Promoter,0.0,71039,0.0,0,up to date,Paid Off,No,Yes,No,No,No,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Good
recBfohvWW8Ui2aq9,2025-12-30,6.0,Detractor,68100.0,17749,23150.0,108,Arrears,PAR 30,No,No,No,Yes,No,Samsung-Galaxy-S21-Ultra-128GB,12M,90+ DPD,Poor
recBgl2tVQQydA9Tc,2025-12-30,9.0,Promoter,11770.0,50799,1070.0,0,Arrears,Active,Yes,Yes,Yes,Yes,,Samsung-Note-20-128GB,12M,Current,Fair
recBh1pGsl0v216OQ,2025-12-30,7.0,Passive,23100.0,15159,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-A16-128GB,12M,Current,Good
recBhmhsr6979ipJk,2025-12-30,7.0,Passive,69119.0,52600,1919.0,0,Arrears,Active,,,,,,Samsung-Galaxy-S22-Ultra-256GB,12M,Current,Fair
recBhz402KMXsdJR4,2025-12-30,10.0,Promoter,40810.0,27569,4090.0,21,Arrears,PAR 7,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Ultra-128GB,STDHIGH,1-30 DPD,Fair
recBlD2QxXyidaeqJ,2025-12-30,1.0,Detractor,17600.0,81999,1600.0,4,Arrears,Inactive,,,,,,Samsung-Galaxy-S21-Ultra-256GB,12M,1-30 DPD,Fair
recBlTID4ZMUfp9ml,2025-12-30,8.0,Passive,19000.0,9999,11000.0,148,Arrears,PAR 30,Yes,Yes,Yes,No,No,Samsung-Galaxy-A06-128GB,12M,90+ DPD,Poor
recBmp70FFBP1Kt3I,2025-12-30,10.0,Promoter,40500.0,40699,40500.0,608,Arrears,Return,,,,,,Samsung-Galaxy-S10-Plus-128GB,12M,90+ DPD,Poor
recBndNMaLhKM9Bt4,2025-12-30,7.0,Passive,30030.0,22779,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Good
recBoLvyqLmREif7W,2025-12-30,3.0,Detractor,48820.0,16119,940.0,4,Arrears,Inactive,,,,,,Samsung-Note-20-128GB,12M,1-30 DPD,Fair
recBojaSVNU5veQ0M,2025-12-30,1.0,Detractor,58070.0,19069,58070.0,530,Arrears,Return,,,,,,Samsung-Note-10-Plus-256GB,12M,90+ DPD,Poor
recBpBCJ5IVCjq3qL,2025-12-30,0.0,Detractor,13400.0,23879,13400.0,210,Arrears,PAR 30,,,,,,Samsung-Galaxy-S9-64GB,12M,90+ DPD,Poor
recBpF7X7oMnb6b7H,2025-12-30,10.0,Promoter,51279.0,65700,0.0,0,advance,Active,No,No,No,No,,Samsung-Galaxy-S22-Ultra-256GB,12M,Current,Unknown
recBs8yTcd6gitaOB,2025-12-30,8.0,Passive,47840.0,17799,12480.0,77,Arrears,PAR 30,Yes,Yes,Yes,No,Yes,Apple-iPhone-11-128GB,STDHIGH,61-90 DPD,Poor
recBtGfsvVfdNqMwh,2025-12-30,10.0,Promoter,19760.0,24499,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-A42-5G-128GB,12M,Current,Good
recBwRtxjQTklBqzm,2025-12-30,10.0,Promoter,86734.0,16085,86734.0,383,Arrears,FMD,No,No,No,Yes,,Samsung-Galaxy-S21-Ultra-128GB,12M,90+ DPD,Poor
recC0DkfTmyUDK9oF,2025-12-30,6.0,Detractor,40950.0,18799,0.0,0,up to date,Active,,,,,,Samsung-Note-20-128GB,12M,Current,Good
recC0OgAJsx0wvVAp,2025-12-30,8.0,Passive,19800.0,18459,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-A16-128GB,12M,Current,Good
recC47kHecD8AXPX2,2025-12-30,3.0,Detractor,48300.0,19849,0.0,0,up to date,Active,,,,,,Samsung-Note-10-Plus-256GB,12M,Current,Good
recC4G6Aattx2VyYi,2025-12-30,5.0,Detractor,11840.0,31199,0.0,0,advance,Active,Yes,No,No,Yes,No,Samsung-Galaxy-A16-128GB,12M,Current,Unknown
recC57KkhA3oiibe3,2025-12-30,3.0,Detractor,60540.0,26439,60540.0,325,Arrears,Return,,,,,,Samsung-Note-10-Plus-256GB,12M,90+ DPD,Poor
recC5W1W64qDeR3kf,2025-12-30,5.0,Detractor,51300.0,13639,1140.0,2,Arrears,Inactive,,,,,,Samsung-Note-20-128GB,12M,1-30 DPD,Fair
recC5lnzJZPaf6caI,2025-12-30,10.0,Promoter,16500.0,20349,0.0,0,advance,Active,,,,,,Samsung-Galaxy-A16-128GB,12M,Current,Unknown
recC6ROo8olDK25hP,2025-12-30,5.0,Detractor,28650.0,39499,19849.0,64,Arrears,Return,,,,,,Samsung-Note-10-Plus-256GB,12M,61-90 DPD,Poor
recC7tyHsJjK44Rhn,2025-12-30,10.0,Promoter,23760.0,14499,3960.0,39,Arrears,PAR 30,Yes,Yes,Yes,Yes,Yes,Samsung-Galaxy-A16-128GB,12M,31-60 DPD,Poor
recC8AkZ1FUQCB9He,2025-12-30,10.0,Promoter,26520.0,32799,10200.0,66,Arrears,PAR 30,Yes,Yes,,,,Samsung-Note-10-256GB,12M,61-90 DPD,Poor
recC8LzlKqxHYnodi,2025-12-30,7.0,Passive,29610.0,52399,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Note-10-Plus-256GB,12M,Current,Good
recC8M8D7lP2AObzE,2025-12-30,10.0,Promoter,13860.0,31009,770.0,3,Arrears,Inactive,Yes,Yes,No,No,No,Samsung-Galaxy-A16-128GB,12M,1-30 DPD,Fair
recC9FbCyAXs1DXJK,2025-12-30,8.0,Passive,0.0,31999,0.0,0,advance,Paid Off,Yes,Yes,Yes,No,Yes,Samsung-Galaxy-A16-128GB,12M,Current,Unknown
recC9ImGSaEspEELu,2025-12-30,10.0,Promoter,50700.0,35149,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S21-Ultra-128GB,12M,Current,Unknown
recC9jIxztZUgyweE,2025-12-30,10.0,Promoter,0.0,80159,100.0,0,Arrears,Paid Off,Yes,Yes,No,"No, I have never looked for customer care",Yes,Samsung-Note-10-Plus-256GB,12M,Current,Fair
recC9yd8glmvThpDE,2025-12-30,8.0,Passive,28210.0,29399,910.0,0,Arrears,Active,Yes,No,No,No,No,Samsung-Galaxy-S20-Plus-5G-128GB,STDHIGH,Current,Fair
recCAWh3qznbZgqPI,2025-12-30,8.0,Passive,12800.0,26159,0.0,0,advance,Active,,,,,,Samsung-Galaxy-A42-5G-128GB,12M,Current,Unknown
recCBcin4lDWAnUV4,2025-12-30,10.0,Promoter,12720.0,82269,0.0,0,up to date,Active,No,Yes,No,"No, I have never looked for customer care",,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recCCFjPEqUMwnQbD,2025-12-30,4.0,Detractor,59690.0,15159,0.0,0,up to date,Active,No,No,Yes,Yes,No,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recCCVWFEuLnsmAcg,2025-12-30,8.0,Passive,14060.0,28979,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-A16-128GB,12M,Current,Good
